0,Mon Feb 28 12:31:18 EST 2022,true,comp533\joiner\TokenCounterJoiner.java,publicMethodsDoNotOverride,[public  finished:->void, synchronized public  join:->void]
0,Mon Feb 28 12:31:18 EST 2022,true,comp533\mapper\Mapper.java,publicMethodsOverride,[]
0,Mon Feb 28 12:31:18 EST 2022,true,comp533\view\TokenCounterView.java,publicMethodsDoNotOverride,[public  printNotification:java.beans.PropertyChangeEvent->void]
0,Mon Feb 28 12:31:18 EST 2022,true,comp533\mapper\MapperFactory.java,variableHasClassType,Mapper,mapper
0,Mon Feb 28 12:31:18 EST 2022,true,comp533\mapper\MapperFactory.java,variableHasClassType,Mapper,getMapper
0,Mon Feb 28 12:31:18 EST 2022,true,comp533\mapper\SumMapper.java,publicMethodsOverride,[]
0,Mon Feb 28 12:31:18 EST 2022,true,comp533\barrier\TokenCounterBarrier.java,publicMethodsDoNotOverride,[synchronized public  barrier:->void]
0,Mon Feb 28 12:31:18 EST 2022,true,comp533\reducer\ReducerInterface.java,variableHasInterfaceType,ReducerInterface,reducer
0,Mon Feb 28 12:31:18 EST 2022,true,comp533\reducer\ReducerInterface.java,variableHasInterfaceType,ReducerInterface,getReducer
0,Mon Feb 28 12:31:18 EST 2022,true,comp533\reducer\ReducerInterface.java,variableHasInterfaceType,ReducerInterface,newReducer
0,Mon Feb 28 12:31:18 EST 2022,true,comp533\model\ModelInterface.java,variableHasClassType,TokenCounterBarrier,getBarrier
0,Mon Feb 28 12:31:19 EST 2022,true,comp533\model\SumModel.java,variableHasClassType,TokenCounterBarrier,barrier
0,Mon Feb 28 12:31:19 EST 2022,true,comp533\model\SumModel.java,methodBlockLimit,SumModel,METHOD_DEF[124x4],2,1
0,Mon Feb 28 12:31:19 EST 2022,true,comp533\model\SumModel.java,nestedBlockDepth,2,1
0,Mon Feb 28 12:31:19 EST 2022,true,comp533\model\SumModel.java,variableHasClassType,TokenCounterBarrier,getBarrier
